key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-875293108,Frustration Behaviors in Domestic Dogs,2013,NA,NA,Journal of Applied Animal Welfare Science,10888705,16,1,19,"Jakovcevic, Adriana and Elgier, Angel M. and Mustaca, Alba E. and Bentosela, Mariana",https://www.proquest.com/docview/1266490276?accountid=12753&bdid=17177&_bd=YfXJw6%2FEcBt7JNlALV93k3bXB%2B8%3D,NA,NA,"Laboratory of Experimental and Applied Psychology,Institute of Medical Research (CONICET-UBA),Buenos Aires, Argentina"," During extinction a previously learned behavior stops being reinforced. In addition to the decrease in the rate of the instrumental response, it produces an aversive emotional state known as frustration. This state can be assimilated with the fear reactions that occur after aversive stimuli are introduced at both the physiological and behavioral levels. This study evaluated frustration reactions of domestic dogs (Canis familiaris) during a communicative situation involving interactions with a human. The task included the reinforcement and extinction of the gaze response toward the experimenter's face when the dogs tried to obtain inaccessible food. The dog's frustration reactions during extinction involved an increase in withdrawal and side orientation to the location of the human as well as lying down, ambulation, sniffing, and vocalizations compared with the last acquisition trial. These results are especially relevant for domestic dog training situations in which the extinction technique is commonly used to discourage undesirable behaviors. [PUBLICATION ABSTRACT]","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875293109,Species-specific differences and similarities in the behavior of hand-raised dog and wolf pups in social situations with humans,2005,9,NA,Developmental psychobiology,0012-1630,47,2,111-122,"Gácsi, Márta and Gyori, Borbála and Miklósi, Adám and Virányi, Zsófia and Kubinyi, Eniko and Topál, József and Csányi, Vilmos",https://www.proquest.com/docview/68556648?accountid=12753&bdid=17177&_bd=0AwTCagwu14GcvKqa7C%2BkyW28cc%3D,NA,NA,NA,"In order to reveal early species-specific differences, we observed the behavior of dog puppies (n = 11) and wolf pups (n = 13) hand raised and intensively socialized in an identical way. The pups were studied in two object-preference tests at age 3, 4, and 5 weeks. After a short isolation, we observed the subjects' behavior in the presence of a pair of objects, one was always the subject's human foster parent (caregiver) and the other was varied; nursing bottle (3 weeks), unfamiliar adult dog (3 and 5 weeks), unfamiliar experimenter (4 and 5 weeks), and familiar conspecific age mate (4 weeks). Dogs and wolves did not differ in their general activity level during the tests. Wolf pups showed preference for the proximity of the caregiver in two of the tests; Bottle-Caregiver at the age of 3 weeks and Experimenter-Caregiver at the age of 5 weeks, while dogs showed preference to the caregiver in three tests; conspecific Pup-Caregiver and Experimenter-Caregiver at the age of 4 weeks and dog-caregiver at the age of 5. Compared to wolves, dogs tended to display more communicative signals that could potentially facilitate social interactions, such as distress vocalization, tail wagging, and gazing at the humans' face. In contrast to dog puppies, wolf pups showed aggressive behavior toward a familiar experimenter and also seemed to be more prone to avoidance. Our results demonstrate that already at this early age--despite unprecedented intensity of socialization and the comparable social (human) environment during early development--there are specific behavioral differences between wolves and dogs mostly with regard to their interactions with humans.","111-122 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Humanities;Humanism;Humans;Dogs;Species Specificity,NA,NA
rayyan-875293161,Effects of Environmental Enrichment on Dog Behaviour: Pilot Study,2022,NA,NA,Animals,20762615,12,2,141,"Hunt, Rebecca L. and Hunt, Rebecca L. and Whiteside, Helen and Prankel, Susanne",https://www.proquest.com/docview/2621243875?accountid=12753&bdid=17177&_bd=8YCK5%2FZEhtSUV5RNjwznZJCx0Vo%3D,NA,NA,NA,"Simple SummaryThe quality of life for domestic and captive animals can be enhanced and improved by providing additional stimuli and activities, known as environmental enrichment (EE). However, it is important to ensure the enrichment provides benefit to the animal, and as such the behaviour of the animals can be monitored to understand the activities’ impacts. A pilot study was undertaken to evaluate the impact of seven different EE activities on the behaviour of 10 training dogs housed in an office environment during training within an assistance dog charity. Results suggest there is a need to diversify thinking around EE, shifting common thinking of EE as one entity to instead consider EE in different categories and to ensure animals receive a mixture of EE types.AbstractEnvironmental enrichment (EE) can be used to enhance the environment of various animals. The aim of this pilot study was to determine the effects of seven EE activities (Bonding, Bubble machine, Conspecific play, Interactive toy, Playhouse, Stuffed food toy and Tug play) on dog behaviour, pre- and post-EE for dogs housed in an office environment during training as part of an assistance dog training programme. EE activities resulted in a significant increase in the frequency of relaxation behaviours (p< 0.01) and a significant reduction in alert (p< 0.01) and stress behaviours (p = 0.02). Results suggest various benefits of the different activities with Conspecific Play and Playhouse activities having the greatest overall positive behaviour change when compared to the other activities. The food-based EE activities (Interactive toy and Stuffed food toy) had the least behaviour change of all the activities provided. Findings will be of interest to pet owners, animal rescue centres, dog trainers and working dog organisations.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs;Pilot Projects,NA,NA
rayyan-875293179,Context and Individual Characteristics Modulate the Association between Oxytocin Receptor Gene Polymorphism and Social Behavior in Border Collies,2017,NA,NA,Frontiers in psychology,1664-1078,8,NA,2232-2232,"Turcsán, Borbála and Range, Friederike and Rónai, Zsolt and Koller, Dóra and Virányi, Zsófia",https://www.proquest.com/docview/1989554694?accountid=12753&bdid=17177&_bd=SyEN5k1%2F4UqUsI7ta4vMAb8FSuA%3D,NA,NA,NA,"Recent studies suggest that the relationship between endogenous oxytocin and social affiliative behavior can be critically moderated by contextual and individual factors in humans. While oxytocin has been shown to influence human-directed affiliative behaviors in dogs, no study investigated yet how such factors moderate these effects. Our study aimed to investigate whether the context and the dogs' individual characteristics moderate the associations between the social affiliative (greeting) behavior and four single-nucleotide polymorphisms (SNPs) of the oxytocin receptor (OXTR) gene. We recorded the greeting behavior in three contexts: (1) when the dog first met an unfamiliar experimenter, (2) during a separation from the owner, and (3) after the experimenter approached the dog in a threatening manner. In the latter two contexts (during separation and after threatening), we categorized the dogs into stressed and non-stressed groups based on their behavior in the preceding situations. In line with previous studies, we found that polymorphisms in the OXTR gene are related to the greeting behavior of dogs. However, we also showed that the analyzed SNPs were associated with greeting in different contexts and in different individuals, suggesting that the four SNPs might be related to different functions of the oxytocin system. The -213A/G was associated with greeting only when the dog had no prior negative experience with the experimenter. The rs8679682 was found in association with greeting in all three contexts but these associations were significant only in non-stressed dogs. The -94T/C was associated with greeting only when the dog was stressed and had an interaction with the sex of the dog. The -74C/G SNP was associated with greeting only when the dog was stressed during separation and also had a sex interaction. Taken together, our results suggest that, similarly to humans, the effects of oxytocin on the dogs' social behavior are not universal, but constrained by features of situations and individuals. Understanding these constraints helps further clarify how oxytocin mediates social behavior which, in the long run, could improve the application of oxytocin in pharmacotherapy.","2232 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Social Behavior,NA,NA
rayyan-875293193,Training Reduces Stress in Human-Socialised Wolves to the Same Degree as in Dogs,2016,9,1,PLoS ONE,1932-6203,11,9,NA,"Vasconcellos, Angelica daSilva and Viranyi, Zsofia and Range, Friederike and Ades, Cesar and Scheidegger, Jordis Kristin and Mostl, Erich and Kotrschal, Kurt",https://www.proquest.com/docview/1827888020?accountid=12753&bdid=17177&_bd=Rzoh7gWtOOZrC6FDPAHqWN4CGog%3D,NA,NA,NA,"The welfare of animals in captivity is of considerable societal concern. A major source of stress, especially for wild animals, is the lack of control over their environment, which includes not being able to avoid contact with human beings. Paradoxically, some studies have shown that interactions with human beings may improve the welfare of wild animals in captivity. Here, we investigated the behavioural (behaviours indicative of cooperation or stress) and physiological (variations in salivary cortisol concentrations) effects of the increasingly used practice of training wild animals as a way to facilitate handling and/or as behavioural enrichment. We evaluated the effects of indoor training sessions with familiar caretakers on nine human-socialised individuals of a wild species, the wolf (Canis lupus), in comparison to nine individuals of its domesticated form, the dog (Canis lupus familiaris). All animals were raised and kept in intraspecific packs under identical conditions-in accordance with the social structure of the species-in order to control for socialisation with human beings and familiarity with training. We also collected saliva samples of trainers to measure GC and testosterone concentrations, to control for the effects of trainers' stress levels on the responses of the animals. During the training sessions, separated from pack members, the animals stayed voluntarily close to the trainers and mostly adequately performed requested behaviours, indicating concentration to the task. Similarly to dogs, the salivary cortisol level of wolves-used as an index of stress-dropped during these sessions, pointing to a similar stress-reducing effect of the training interaction in both subspecies. The responses to the requested behaviours and the reduction in salivary cortisol level of wolves and dogs varied across trainers, which indicates that the relaxing effect of training has a social component. This points to another factor affecting the welfare of animals during the sessions, beside the rewarding effect of getting food and control over the situation by successfully completing a task. As all responses performed by the animals corresponded to cues already familiar to them, the reported effects were likely due to the above cited factors rather than to a learning process. Our results support previous findings suggesting that training is a potentially powerful tool for improving welfare in some wild social canids by creating structured and positive interactions between these animals and their human caretakers.","[dagger] | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Humanities;Humanism;Humans;Dogs,NA,NA
rayyan-875293213,The effects of green odour on domestic dogs: A pilot study,2018,10,1,Applied animal behaviour science,0168-1591,207,NA,73-78,"Carlone, Beatrice and Gazzano, Angelo and Mariti, Chiara and Sighieri, Claudio and Jara, Gutiérrez",https://www.proquest.com/docview/2220902022?accountid=12753&bdid=17177&_bd=C%2F1ytbnAUaFdsaYYAB%2F9i3ZhKT0%3D,NA,NA,NA,"Green odour (a mixture of cis-3-hexenol and trans-2-hexenal), similar to cut grass, has been demonstrated to appease subjects of various species (rats, cattle, humans etc.) subjected to different stressful stimuli. The aim of this study was to investigate whether green odour has a calming effect also on the domestic dog. Sixteen companion dogs participated in the study with their owners. Each dog was tested through a simplified version of the Ainsworth Strange Situation Test. Dogs acted as their own control, being tested three weeks apart in an experimental room once with the green odour and once without it. Saliva samples were collected, for both conditions, before the test and 20 min after separation in order to measure cortisol levels.The presence of green odour in the experimental room did not affect dog behaviour during separation from the owner. In addition, deltas of salivary cortisol levels in the two tests did not differ. However, differences in dog behaviour were observed when the owner was present, both before and after separation, indicating that, when tested in the presence of green odour, dogs sat more and spent less time in proximity to the owner. When tested without the green odour, dogs instead sought more contact with the owner. These findings suggest that green odour has a light stress-alleviating effect, which appears in more relaxed behaviour in the presence of the owner.","p. 73-78 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Pilot Projects;Dogs,NA,NA
rayyan-875293214,The Welfare Consequences and Efficacy of Training Pet Dogs with Remote Electronic Training Collars in Comparison to Reward Based Training,2014,9,1,PLoS One,19326203,9,9,e102722,"Cooper, Jonathan J. and Cracknell, Nina and Hardiman, Jessica and Wright, Hannah and Mills, Daniel",https://www.proquest.com/docview/1559783912?accountid=12753&bdid=17177&_bd=phD754lCZ9niuUbNznu2DOcSwv0%3D,NA,NA,NA,"This study investigated the welfare consequences of training dogs in the field with manually operated electronic devices (e-collars). Following a preliminary study on 9 dogs, 63 pet dogs referred for recall related problems were assigned to one of three Groups: Treatment Group A were trained by industry approved trainers using e-collars; Control Group B trained by the same trainers but without use of e-collars; and Group C trained by members of the Association of Pet Dog Trainers, UK again without e-collar stimulation (n = 21 for each Group). Dogs received two 15 minute training sessions per day for 4–5 days. Training sessions were recorded on video for behavioural analysis. Saliva and urine were collected to assay for cortisol over the training period. During preliminary studies there were negative changes in dogs' behaviour on application of electric stimuli, and elevated cortisol post-stimulation. These dogs had generally experienced high intensity stimuli without pre-warning cues during training. In contrast, in the subsequent larger, controlled study, trainers used lower settings with a pre-warning function and behavioural responses were less marked. Nevertheless, Group A dogs spent significantly more time tense, yawned more often and engaged in less environmental interaction than Group C dogs. There was no difference in urinary corticosteroids between Groups. Salivary cortisol in Group A dogs was not significantly different from that in Group B or Group C, though Group C dogs showed higher measures than Group B throughout sampling. Following training 92% of owners reported improvements in their dog's referred behaviour, and there was no significant difference in reported efficacy across Groups. Owners of dogs trained using e-collars were less confident of applying the training approach demonstrated. These findings suggest that there is no consistent benefit to be gained from e-collar training but greater welfare concerns compared with positive reward based training.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs;Reward,NA,NA
rayyan-875293222,Evaluation of salivary vasopressin as an acute stress biomarker in healthy dogs with stress due to noise and environmental challenges,2020,NA,NA,BMC Veterinary Research,17466148,16,NA,1,"Yi-Kyeong, Jeong and Oh, Ye-In and Kun-Ho, Song and Seo, Kyoung Won",https://www.proquest.com/docview/2444115226?accountid=12753&bdid=17177&_bd=7zVRx%2Bys3uz2t2FRlssCea0EhCM%3D,NA,NA,NA,"Background Stress is associated with various detrimental changes in physiological health that affect an animal’s quality of life. The hypothalamus-pituitary-adrenal (HPA) axis and the sympathetic-adreno-medullar (SAM) axis are two main physiological pathways that constitute the stress response of an organism. Arginine vasopressin (AVP) is a mediator of the HPA axis and is known to be related to social behaviours and stress. The serum concentration of AVP is higher in more aggressive dogs and humans with post-traumatic stress disorder. Salivary biomarker analysis is a non-invasive method to assess stress. The purpose of this study was to evaluate the possibility of using salivary AVP as an acute stress biomarker in dogs. Salivary AVP concentration was measured before and after exposure to all relevant environmental stimuli (i.e. car trip to the lab, physical examination by the veterinarian, and sampling procedure,) and then after 30 min of vacuum noise exposure. Behavioural assessments, physiologic parameter assessments, and serum cortisol analysis were conducted in combination. Statistical analysis was conducted separately in the total study population, the less stressed group, and the more stressed group, respectively.Results Based on stress behaviour analysis scores, 28 dogs were classified into less or more stressed groups. All four physiologic parameters (blood pressure, body temperature, heart rate, and respiratory rate) were significantly increased after noise and environmental challenges, in the more stressed group. Serum cortisol did not show any significant change. Salivary AVP significantly decreased after noise and environmental stimulation in the more stressed group but not in the less stressed group. Salivary AVP and blood pressure changes were negatively correlated in the more stressed group.Conclusion Salivary AVP may be a potential acute stress biomarker in dogs.","1-9 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs;Vasopressins;Biological Markers,NA,NA
rayyan-875293238,Defensive Behaviour in Shelter Dogs,2015,2015,NA,Bulletin of University of Agricultural Sciences and Veterinary Medicine CLUJ-NAPOCA: Veterinary Medicine,1843-5270     1843-5378,72,1,30-33,"Kocis, Timea Andrea and Tibru, Ioan",https://www.proquest.com/docview/1787962062?accountid=12753&bdid=17177&_bd=zRZYqWZC4g%2BlNLf8bZ92T%2Bbnb3E%3D,NA,NA,NA,"Dogs in shelters are exposed to a new environment, and to permanent stress factors, they interact with foreign dogs and persons. These factors lead to behaviour disorders, including the occurrence of a defensive aggressive behaviour. This type of aggression will be observed in individuals which are fearful, insecure in certain circumstances; that is why, as a means of protection, they will use aggression. Theses tests aim to create an inventory and an identification of behaviours specific to aggressive defensive dogs, as a result of their being accommodated in shelters. This study includes a number of 20 dogs, selected from a number of 200 dogs living permanently in a shelter in the city of Timisoara. Experiments were registered with a video camera; the images were processed and interpreted. Defensive behaviour evaluation was based on a test comprising several criteria. Through body language knowledge and defensive dog behaviour identification, one can avoid unpleasant situations when these dogs become aggressive.","30-33 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875293255,Influence of the Competition Context on Arousal in Agility Dogs,2020,10,NA,Journal of Applied Animal Welfare Science,10888705,23,4,410-423,"Carpenter, Alison M. and Guy, Jonathan H. and Leach, Matthew C.",https://www.proquest.com/docview/2435731245?accountid=12753&bdid=17177&_bd=GwDuSKViI7gHcFwyHyFrKdcLrDQ%3D,NA,NA,NA,"To determine whether participation in dog agility has an impact on canine arousal and welfare, this study aimed firstly to identify the effect of the competition context on arousal changes experienced by dogs, as distinct from purely physical participation in agility, and secondly to assess the handlers’ ability to recognize this. Behaviors indicative of changes in arousal were recorded for twenty dogs immediately before completion of both a competition and a training run, whilst the accuracy of handlers’ observations of their dogs’ behavior was examined via questionnaire. Whilst a moderate number of behaviors presented with greater frequency or duration in competition, the total number of different arousal behaviors performed was higher for dogs in competition (p < 0.01). Context had a relatively modest effect on the level of arousal of agility dogs, with a greater number of behaviors indicating increased arousal in competition. Such increased arousal may adversely influence the success of dog-handler partnerships in competition.  In both contexts, handlers observed fewer behaviors than their dogs performed and this finding may have implications for dog welfare.","410-423 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Arousal;Dogs,NA,NA
rayyan-875293270,An attempt to test whether dogs (Canis familiaris) show increased preference towards humans who match their behaviour,2020,NA,NA,Journal of Ethology,2890771,38,2,223-232,"Silva, Karine and Bräuer, Juliane and de Sousa, Liliana and Lima, Mariely and O’Hara, Robert and Belger, Julia and Epperlein, Theresa and Tennie, Claudio",https://www.proquest.com/docview/2392538405?accountid=12753&bdid=17177&_bd=M%2Fw10ZKTrvZw%2FJkMr77%2Fy9oQJec%3D,NA,NA,NA,"Studies suggest that being mimicked can positively affect human social interactions, not only in adults but also in children and even in individuals with atypical social competences. Outside of the human species, however, little is still known about this so-called ‘social glue function’ of mimicry; with only two studies—both on primates—testing whether other animals can show increased affiliation towards humans who mimic them. The present paper provides two pioneer studies on whether dogs—a domesticated species strongly attached to humans—show increased preference toward humans who display matching behaviour (walking). Results from both studies, including several tests, evidenced no preference of dogs for the human experimenter who matched the dogs’ walk. Methodological issues are discussed and a number of new routes of experimentation are proposed that we hope will prove valuable for future studies.","223-232 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Humanities;Humanism;Humans;Dogs,NA,NA
rayyan-875293273,Diabetes alert dogs: Objective behaviours shown during periods of owner glucose fluctuation and stability,2020,2,NA,Applied animal behaviour science,0168-1591,223,NA,NA,"Wilson, Clara H. and Kane, Sarah A. and Morant, Steve V. and Guest, Claire M. and Rooney, Nicola J.",https://www.proquest.com/docview/2477633742?accountid=12753&bdid=17177&_bd=AxM2L9YUWPsH1ljxO%2FTaRFpR4Ms%3D,NA,NA,NA,"Owner-independent assessments of Diabetes Alert Dog (DAD) behaviour post-placement are currently lacking. Here we describe the first study to simultaneously collect objective DAD behavioural data from CCTV footage and concurrent owner glucose levels via a Flash Glucose Monitoring System (FGMS). Using a pre-defined behavioural ethogram, both trained and non-trained canine behaviours were recorded. Given that dogs are trained to display attention-seeking behaviours when their owners experience fluctuations outside of normal blood glucose levels, we would expect differences in DAD behaviour during periods when owner glucose levels transition from euglycaemia to hyperglycaemic (high) or hypoglycaemic (low) levels, as compared to periods when owners stay within target-range.A FreeStyle Libre FGMS was given to nine owners of accredited DADs from a single training establishment. Behavioural data were collected using CCTV in the participants' home, or place of work, for between five and 14 days (mean = 12.2 days). For each person, between 19 and 29 (mean = 22.5) one-hour periods were selected that captured approximately equal instances of owner glucose levels transitioning from in-range to hypoglycaemia, in-range to hyperglycaemia, or remaining within target-range. Two researchers coded footage without knowledge of the owner's glucose levels. Variables recorded included the DAD's Activity, Attentional State, Proximity to Owner, Attention-seeking, and potential Stress-related behaviours.There were significant differences between individual dogs' behaviour during in-range periods. When samples captured a transition to out-of-range glucose levels (hypo- or hyperglycaemia), the distribution of several behaviours among dogs in the cohort differed significantly from their distributions during in-range samples (p < 0.01 for Conover Tests in Playing with Owner, Jump Up, Sniff Owner, Bark, Paw Owner, and Lick Owner), but consistent increases or decreases in the rate of any behaviours were not detected across the cohort. In individual dogs, we found distinctive behaviour changes during periods when their owner's glucose transitioned to out-of-range, as compared to when they remained in-range. Each DAD showed significant changes in the variance of at least one trained attention-seeking behaviour, with several dogs also showing changes in non-trained behaviours such as Change of State, Playing with Owner and potential stress-related behaviours (Yawning and Lip-Licking). This is the first study to objectively show that DADs differ in their behaviour during periods of owner glucose fluctuation and further highlights the individuality of responses. Understanding this variation, and factors affecting it, is fundamental to optimising DAD performance.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875293281,Social Behavior of Pet Dogs Is Associated with Peripheral OXTR Methylation,2017,NA,NA,Frontiers in psychology,1664-1078,8,NA,549-549,"Cimarelli, Giulia and Virányi, Zsófia and Turcsán, Borbála and Rónai, Zsolt and Sasvári-Székely, Mária and Bánlaki, Zsófia",https://www.proquest.com/docview/1892331361?accountid=12753&bdid=17177&_bd=d23X184pdEDzgvEpeIf%2FO64zrSw%3D,NA,NA,NA,"Oxytocin is a key modulator of emotional processing and social cognitive function. In line with this, polymorphisms of genes involved in oxytocin signaling, like the oxytocin receptor (OXTR) gene, are known to influence social behavior in various species. However, to date, no study has investigated environmental factors possibly influencing the epigenetic variation of the OXTR gene and its behavioral effects in dogs. Pet dogs form individualized and strong relationships with their owners who are central figures in the social environment of their dogs and therefore might influence the methylation levels of their OXTR gene. Here we set out to investigate whether DNA methylation within the OXTR promoter region of pet dogs is linked to their owner's interaction style and to the social behavior of the dogs. To be able to do so, we collected buccal epithelial cells and, in Study 1, we used pyrosequencing techniques to look for differentially methylated CpG sites in the canine OXTR promoter region on a heterogeneous sample of dogs and wolves of different ages and keeping conditions. Four identified sites (at positions -727, -751, -1371, and -1383 from transcription start site) showing more than 10% methylation variation were then, in Study 2, measured in triplicate in 217 pet Border Collies previously tested for reactions to an adverse social situation (i.e., approach by a threatening human) and with available data on their owners' interaction styles. We found that CpG methylation was significantly associated with the behavior of the dogs, in particular with the likelihood that dogs would hide behind their owner or remain passive when approached by a threatening human. On the other hand, CpG methylation was not related to the owners' behavior but to dog sex (at position -1371). Our findings underpin the complex relationship between epigenetics and behavior and highlight the importance of including epigenetic methods in the analysis of dog behavioral development. Further research is needed to investigate which environmental factors influence the epigenetic variation of the OXTR gene.","549 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Social Behavior;Dogs;Methylation,NA,NA
rayyan-875293360,Hormonal Correlates of Exploratory and Play-Soliciting Behavior in Domestic Dogs,2018,NA,NA,Frontiers in psychology,1664-1078,9,NA,1559-1559,"Rossi, Alejandra and Parada, Francisco J. and Stewart, Rosemary and Barwell, Casey and Demas, Gregory and Allen, Colin",https://www.proquest.com/docview/2112197329?accountid=12753&bdid=17177&_bd=hGvUUeMol6rtmHFaXCeX%2B6mPt34%3D,NA,NA,NA,"Exploration and play are considered to be crucial behaviors during mammalian development. Even though the relationship between glucocorticoids and exploratory behavior, stress, and anxiety is well described in the literature, very little is known about their role in play behavior in non-rodents. Likewise, the functional role of the ""social hormone"" oxytocin in exploration, play, stress, and anxiety is still unknown. The present work addresses this literature gap by studying plasma hormone profiles for cortisol (CORT) and oxytocin (OT) of domestic dogs exposed to a novel arena containing two unfamiliar trainers who did not interact with the dogs. We provide evidence suggesting a functional relationship between hormonal measures of cortisol and oxytocin and adaptive behavior (play-soliciting and exploration) in freely behaving domestic dogs. We have taken into account several possible factors in our analyses and interpretations, from the nature and quality of the measurements to demographic factors to statistical robustness. Our results indicate that reduced CORT levels are associated with increments of both play-soliciting behavior frequency and exploratory behavior duration. Furthermore, taken together, our data and our simulations suggest a relationship between OT and the enactment of play-soliciting behaviors by freely behaving domestic dogs that must be further investigated. Future studies should consider naturalistic structured and semi-structured experimental approaches linking behavior with (neuro) physiological measures, taking into account demographic factors such as age and relevant interphase factors such as the sex of the dog; and socio-historic factors such as the playfulness of the dog, history of interaction with young humans, among others, to take full account of interaction between humans and animals in comparative studies (Parada and Rossi, 2018).","1559 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
rayyan-875293374,Do Service Dogs for Veterans with PTSD Mount a Cortisol Response in Response to Training?,2021,NA,NA,Animals,20762615,11,3,650,"Emmy, A. E. van Houtert and Endenburg, Nienke and Rodenburg, T. Bas and Vermetten, Eric",https://www.proquest.com/docview/2522842247?accountid=12753&bdid=17177&_bd=9TycoIFYzSSYIx5i9vzewqqjT88%3D,NA,NA,NA,"Simple SummaryA growing number of people are supported by specialized service dogs. These dogs are highly trained to improve human welfare, yet not much is known about their own welfare. One of the ways in which welfare can be measured is through the expression of stress via the hormone cortisol. In this study, we investigated the level of cortisol in saliva, a measure for physiological stress, in 19 service dogs. We measured cortisol in the dogs’ saliva 15 min after arrival at a training ground, before partaking in a training session for service dogs, after participation in the training session, and after a 45-min free play period. We found no elevated levels of cortisol after the training session. Instead, we found that cortisol had lowered when compared to before the training. Additionally, we found that cortisol was highest 15 min after arriving at the training round and after 45 min of free play. This led to the conclusion that dogs in our study did not seem to have a stress response in response to participation in the training.AbstractOnly a few studies have investigated the welfare of animals participating in animal-assisted interventions (AAIs). Most of these studies focus on dogs in therapeutic settings. There are, however, also dogs—service dogs—that are employed to continuously support a single human. Because the welfare of these service dogs is important for the sustainability of their role, the aim of this study was to investigate their stress response to service dog training sessions. To do this, we took repeated salivary cortisol samples from dogs who participated in a training session (n = 19). Samples were taken just after arrival at the training ground, before training, after training, and after a period of free play. Our results showed that mean cortisol levels in all samples were relatively low (between 1.55 ± 1.10 and 2.73 ± 1.47 nmol/L) compared to similar studies. Analysis further showed that samples taken before and after participation in the training’s session did not differ from one another. Mean cortisol levels in both situations were additionally lower than those upon arrival at the training site and after a period of free play. This led to the conclusion that the dogs in our study did not seem to experience training as stressful.","RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,"Dogs;Stress Disorders, Post-Traumatic;Hydrocortisone",NA,NA
rayyan-875293379,Sleep macrostructure is modulated by positive and negative social experience in adult pet dogs,2017,10,25,Proceedings of the Royal Society. Biological Sciences,9628452,284,1865,20171883-20171883,"Kis, Anna and Gergely, Anna and Galambos, Ágoston and Abdai, Judit and Gombos, Ferenc and RÁóbert, B. Áóódizs and TopÁóóóál, JÁóóózsef",https://www.proquest.com/docview/1983937168?accountid=12753&bdid=17177&_bd=z4YCxOGp7MIKNW06fT%2BiaPgmW58%3D,NA,NA,NA,"The effects of emotionally valenced events on sleep physiology are well studied in humans and laboratory rodents. However, little is known about these effects in other species, despite the fact that several sleep characteristics differ across species and thus limit the generalizability of such findings. Here we studied the effect of positive and negative social experiences on sleep macrostructure in dogs, a species proven to be a good model of human social cognition. A non-invasive polysomnography method was used to collect data from pet dogs (n = 16) participating in 3-hour-long sleep occasions. Before sleep, dogs were exposed to emotionally positive or negative social interactions (PSI or NSI) in a within-subject design. PSI consisted of petting and ball play, while NSI was a mixture of separation, threatening approach and still face test. Sleep macrostructure was markedly different between pre-treatment conditions, with a shorter sleep latency after NSI and a redistribution of the time spent in the different sleep stages. Dogs' behaviour during pre-treatments was related to the macrostructural difference between the two occasions, and was further modulated by individual variability in personality. This result provides the first direct evidence that emotional stimuli affect subsequent sleep physiology in dogs.","20171883-20171883 | RAYYAN-INCLUSION: {""Kelsey""=>""Included""}",NA,Dogs,NA,NA
